date,pressure_hpa,pressure_change_hpa,year,month,day,day_of_year,location,lat,lon,elevation_m,data_type
2009-08-21,892.5,-12.6,2009,8,21,233,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-22,892.9,0.4,2009,8,22,234,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-23,898.3,5.4,2009,8,23,235,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-24,890.9,-7.4,2009,8,24,236,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-25,895.9,4.9,2009,8,25,237,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-26,914.8,19.0,2009,8,26,238,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-27,899.4,-15.4,2009,8,27,239,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-28,909.0,9.6,2009,8,28,240,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-29,897.8,-11.2,2009,8,29,241,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-30,900.5,2.7,2009,8,30,242,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-08-31,893.2,-7.3,2009,8,31,243,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-01,924.4,31.2,2009,9,1,244,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-02,899.4,-25.0,2009,9,2,245,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-03,902.3,2.9,2009,9,3,246,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-04,897.0,-5.3,2009,9,4,247,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-05,900.0,3.0,2009,9,5,248,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-06,895.2,-4.8,2009,9,6,249,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-07,899.5,4.3,2009,9,7,250,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-08,898.4,-1.1,2009,9,8,251,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-09,893.0,-5.4,2009,9,9,252,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-10,893.1,0.1,2009,9,10,253,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-11,902.1,9.0,2009,9,11,254,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-12,901.8,-0.3,2009,9,12,255,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-13,895.9,-5.9,2009,9,13,256,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-14,895.9,0.0,2009,9,14,257,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-15,891.7,-4.2,2009,9,15,258,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-16,894.5,2.7,2009,9,16,259,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-17,903.8,9.4,2009,9,17,260,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-18,891.2,-12.6,2009,9,18,261,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-19,896.1,4.9,2009,9,19,262,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-20,905.3,9.3,2009,9,20,263,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-21,894.2,-11.2,2009,9,21,264,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-22,901.1,6.9,2009,9,22,265,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-23,904.3,3.2,2009,9,23,266,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-24,889.4,-14.9,2009,9,24,267,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-25,902.5,13.0,2009,9,25,268,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-26,899.2,-3.3,2009,9,26,269,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-27,899.9,0.7,2009,9,27,270,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-28,893.3,-6.7,2009,9,28,271,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-29,898.9,5.7,2009,9,29,272,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-09-30,895.8,-3.2,2009,9,30,273,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-01,892.7,-3.0,2009,10,1,274,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-02,891.9,-0.9,2009,10,2,275,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-03,890.9,-1.0,2009,10,3,276,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-04,897.3,6.4,2009,10,4,277,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-05,901.9,4.7,2009,10,5,278,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-06,893.9,-8.0,2009,10,6,279,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-07,913.5,19.6,2009,10,7,280,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-08,892.6,-20.9,2009,10,8,281,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-09,900.9,8.3,2009,10,9,282,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-10,899.6,-1.3,2009,10,10,283,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-11,910.6,11.1,2009,10,11,284,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-12,896.2,-14.4,2009,10,12,285,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-13,902.0,5.8,2009,10,13,286,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-14,899.1,-2.9,2009,10,14,287,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-15,895.0,-4.1,2009,10,15,288,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-16,894.9,-0.1,2009,10,16,289,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-17,904.6,9.7,2009,10,17,290,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-18,908.8,4.2,2009,10,18,291,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-19,906.2,-2.6,2009,10,19,292,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-20,897.7,-8.6,2009,10,20,293,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-21,905.7,8.1,2009,10,21,294,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-22,905.2,-0.6,2009,10,22,295,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-23,910.3,5.1,2009,10,23,296,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-24,896.6,-13.7,2009,10,24,297,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-25,905.7,9.2,2009,10,25,298,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-26,909.9,4.2,2009,10,26,299,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-27,920.2,10.3,2009,10,27,300,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-28,880.0,-40.2,2009,10,28,301,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-29,907.2,27.2,2009,10,29,302,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-30,896.7,-10.5,2009,10,30,303,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-10-31,905.7,9.0,2009,10,31,304,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-01,905.2,-0.6,2009,11,1,305,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-02,908.2,3.1,2009,11,2,306,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-03,907.2,-1.0,2009,11,3,307,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-04,896.5,-10.7,2009,11,4,308,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-05,906.0,9.4,2009,11,5,309,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-06,899.7,-6.3,2009,11,6,310,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-07,895.1,-4.6,2009,11,7,311,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-08,899.9,4.9,2009,11,8,312,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-09,899.4,-0.6,2009,11,9,313,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-10,907.2,7.8,2009,11,10,314,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-11,907.2,0.0,2009,11,11,315,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-12,906.4,-0.8,2009,11,12,316,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-13,898.6,-7.8,2009,11,13,317,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-14,906.6,8.0,2009,11,14,318,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-15,900.6,-6.0,2009,11,15,319,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-16,885.8,-14.8,2009,11,16,320,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-17,902.0,16.2,2009,11,17,321,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-18,901.9,-0.1,2009,11,18,322,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-19,908.2,6.3,2009,11,19,323,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-20,900.3,-7.9,2009,11,20,324,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-21,920.8,20.4,2009,11,21,325,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-22,902.1,-18.6,2009,11,22,326,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-23,905.7,3.6,2009,11,23,327,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-24,893.3,-12.4,2009,11,24,328,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-25,910.8,17.4,2009,11,25,329,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-26,909.2,-1.6,2009,11,26,330,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-27,903.4,-5.9,2009,11,27,331,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-28,908.5,5.2,2009,11,28,332,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-29,903.6,-4.9,2009,11,29,333,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-11-30,905.0,1.4,2009,11,30,334,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-01,906.6,1.5,2009,12,1,335,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-02,912.9,6.3,2009,12,2,336,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-03,902.8,-10.1,2009,12,3,337,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-04,902.6,-0.2,2009,12,4,338,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-05,899.4,-3.2,2009,12,5,339,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-06,908.0,8.6,2009,12,6,340,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-07,906.3,-1.7,2009,12,7,341,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-08,906.1,-0.2,2009,12,8,342,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-09,904.3,-1.7,2009,12,9,343,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-10,896.7,-7.6,2009,12,10,344,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-11,910.3,13.6,2009,12,11,345,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-12,902.3,-8.1,2009,12,12,346,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-13,904.7,2.4,2009,12,13,347,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-14,920.0,15.4,2009,12,14,348,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-15,915.0,-5.1,2009,12,15,349,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-16,900.2,-14.8,2009,12,16,350,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-17,906.5,6.4,2009,12,17,351,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-18,901.9,-4.7,2009,12,18,352,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-19,910.4,8.5,2009,12,19,353,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-20,910.0,-0.4,2009,12,20,354,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-21,918.0,8.1,2009,12,21,355,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-22,902.3,-15.8,2009,12,22,356,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-23,902.5,0.2,2009,12,23,357,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-24,899.5,-3.0,2009,12,24,358,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-25,902.0,2.4,2009,12,25,359,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-26,897.8,-4.2,2009,12,26,360,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-27,905.5,7.6,2009,12,27,361,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-28,902.5,-3.0,2009,12,28,362,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-29,881.9,-20.6,2009,12,29,363,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-30,910.9,29.0,2009,12,30,364,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2009-12-31,906.2,-4.7,2009,12,31,365,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-01,906.4,0.3,2010,1,1,1,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-02,900.1,-6.3,2010,1,2,2,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-03,905.5,5.4,2010,1,3,3,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-04,905.0,-0.5,2010,1,4,4,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-05,910.4,5.3,2010,1,5,5,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-06,899.1,-11.3,2010,1,6,6,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-07,910.0,11.0,2010,1,7,7,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-08,901.5,-8.5,2010,1,8,8,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-09,896.4,-5.1,2010,1,9,9,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-10,912.9,16.6,2010,1,10,10,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-11,905.3,-7.6,2010,1,11,11,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-12,904.3,-1.0,2010,1,12,12,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-13,902.8,-1.5,2010,1,13,13,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-14,903.2,0.3,2010,1,14,14,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-15,901.9,-1.3,2010,1,15,15,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-16,906.9,5.0,2010,1,16,16,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-17,901.7,-5.3,2010,1,17,17,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-18,911.2,9.5,2010,1,18,18,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-19,915.8,4.6,2010,1,19,19,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-20,906.8,-9.0,2010,1,20,20,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-21,900.8,-6.0,2010,1,21,21,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-22,905.7,4.9,2010,1,22,22,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-23,905.7,0.1,2010,1,23,23,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-24,918.0,12.2,2010,1,24,24,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-25,906.9,-11.1,2010,1,25,25,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-26,909.3,2.4,2010,1,26,26,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-27,909.9,0.5,2010,1,27,27,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-28,902.5,-7.3,2010,1,28,28,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-29,900.6,-2.0,2010,1,29,29,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-30,908.7,8.1,2010,1,30,30,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-01-31,897.7,-11.0,2010,1,31,31,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2010-02-01,911.4,13.7,2010,2,1,32,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
